learner_id,prior_knowledge_level,learning_style,baseline_quiz_score,module_id,topic,difficulty_level,content_type,estimated_time,time_spent,attempts,clicks,engagement_score,quiz_score,mastery_level,retention_score,reward
L052,Medium,Textual,73,C020,Acids & Bases,4,Video,1200,1410,2,3,1.48,64,Intermediate,70,1
L052,Medium,Textual,73,C020,Equilibrium,3,Text,900,1095,1,2,1.42,49,Intermediate,44,0
L052,Medium,Textual,73,C047,Atomic Structure,1,Simulation,1320,1516,2,2,1.35,20,Beginner,27,0
L053,Low,Mixed,63,C020,Organic Chemistry,5,Video,1260,1323,1,14,2.45,48,Intermediate,54,0
L053,Low,Mixed,63,C008,Thermodynamics,2,Video,1440,1848,2,14,2.68,58,Intermediate,68,0
L053,Low,Mixed,63,C046,Electrochemistry,3,Text,660,481,3,5,1.23,81,Advanced,76,1
L053,Low,Mixed,63,C010,Organic Chemistry,4,Simulation,960,748,1,7,1.48,13,Beginner,12,0
L053,Low,Mixed,63,C033,Atomic Structure,3,Video,540,599,1,4,1.51,99,Advanced,92,1
L053,Low,Mixed,63,C018,Thermodynamics,1,Text,1320,1551,2,9,2.08,14,Beginner,19,0
L053,Low,Mixed,63,C040,Kinetics,2,Text,1140,1635,1,1,1.53,43,Intermediate,47,0
L053,Low,Mixed,63,C037,Kinetics,3,Simulation,1080,617,3,3,0.87,61,Intermediate,62,0
L053,Low,Mixed,63,C037,Organic Chemistry,5,Video,840,778,2,9,1.83,56,Intermediate,61,0
L053,Low,Mixed,63,C025,Thermodynamics,5,Text,480,542,3,14,2.53,96,Advanced,87,1
L053,Low,Mixed,63,C010,Organic Chemistry,5,Text,720,1033,2,5,1.93,30,Beginner,28,0
L053,Low,Mixed,63,C001,Electrochemistry,1,Text,840,843,1,14,2.4,66,Intermediate,59,1
L053,Low,Mixed,63,C028,Atomic Structure,4,Video,420,337,1,10,1.8,1,Beginner,9,0
L053,Low,Mixed,63,C032,Atomic Structure,4,Quiz,1380,1043,1,7,1.46,43,Intermediate,51,0
L053,Low,Mixed,63,C030,Organic Chemistry,1,Video,360,382,2,2,1.26,76,Advanced,73,1
L053,Low,Mixed,63,C028,Organic Chemistry,5,Text,840,591,2,8,1.5,42,Intermediate,51,0
L053,Low,Mixed,63,C010,Acids & Bases,5,Simulation,660,704,3,13,2.37,2,Beginner,7,0
L053,Low,Mixed,63,C045,Electrochemistry,3,Text,1260,875,2,12,1.89,99,Advanced,108,1
L053,Low,Mixed,63,C049,Atomic Structure,3,Text,660,600,2,5,1.41,58,Intermediate,51,0
L053,Low,Mixed,63,C044,Thermodynamics,3,Quiz,720,737,2,9,1.92,72,Advanced,64,1
L054,Medium,Visual,39,C041,Organic Chemistry,1,Text,1380,1976,3,7,2.13,26,Beginner,29,0
L054,Medium,Visual,39,C032,Equilibrium,2,Quiz,1380,1167,2,10,1.85,28,Beginner,32,0
L054,Medium,Visual,39,C039,Thermodynamics,4,Simulation,780,509,1,10,1.65,91,Advanced,97,1
L054,Medium,Visual,39,C044,Thermodynamics,1,Video,540,471,2,13,2.17,27,Beginner,37,0
L054,Medium,Visual,39,C022,Acids & Bases,3,Text,300,169,2,10,1.56,15,Beginner,13,0
L054,Medium,Visual,39,C010,Organic Chemistry,1,Text,1200,1178,1,1,1.08,37,Beginner,46,0
L054,Medium,Visual,39,C048,Atomic Structure,1,Text,600,559,2,11,2.03,40,Intermediate,43,0
L054,Medium,Visual,39,C004,Kinetics,4,Simulation,840,1190,1,7,2.12,61,Intermediate,66,1
L054,Medium,Visual,39,C031,Equilibrium,2,Video,660,696,3,7,1.75,47,Intermediate,51,0
L054,Medium,Visual,39,C012,Equilibrium,2,Simulation,1020,1197,1,9,2.07,9,Beginner,11,0
L054,Medium,Visual,39,C019,Atomic Structure,4,Simulation,360,325,3,6,1.5,47,Intermediate,41,0
L054,Medium,Visual,39,C024,Equilibrium,3,Text,420,409,2,7,1.67,72,Advanced,63,1
L054,Medium,Visual,39,C048,Electrochemistry,4,Text,540,615,3,13,2.44,81,Advanced,80,1
L054,Medium,Visual,39,C014,Kinetics,5,Text,780,775,2,5,1.49,44,Intermediate,39,0
L054,Medium,Visual,39,C035,Equilibrium,3,Video,480,537,3,12,2.32,94,Advanced,95,1
L054,Medium,Visual,39,C009,Electrochemistry,1,Quiz,900,1174,2,1,1.4,63,Intermediate,55,1
L054,Medium,Visual,39,C013,Equilibrium,2,Video,360,462,2,13,2.58,66,Intermediate,63,1
L054,Medium,Visual,39,C009,Electrochemistry,1,Text,1200,1389,1,5,1.66,66,Intermediate,59,1
L054,Medium,Visual,39,C048,Kinetics,1,Video,600,719,1,11,2.3,69,Intermediate,68,1
L054,Medium,Visual,39,C048,Kinetics,4,Simulation,1020,1196,1,11,2.27,39,Beginner,30,0
L055,Low,Textual,22,C011,Kinetics,4,Text,660,539,2,7,1.52,29,Beginner,35,0
L055,Low,Textual,22,C041,Acids & Bases,1,Text,900,1059,1,3,1.48,90,Advanced,84,1
L055,Low,Textual,22,C001,Kinetics,2,Video,300,238,3,12,1.99,59,Intermediate,59,0
L055,Low,Textual,22,C027,Kinetics,1,Simulation,360,194,1,11,1.64,98,Advanced,107,1
L055,Low,Textual,22,C047,Acids & Bases,5,Text,540,678,2,9,2.16,1,Beginner,6,0
L055,Low,Textual,22,C011,Kinetics,1,Video,420,492,1,1,1.27,50,Intermediate,56,0
L055,Low,Textual,22,C029,Electrochemistry,5,Simulation,1380,931,3,3,0.97,75,Advanced,81,0
L055,Low,Textual,22,C006,Thermodynamics,2,Video,660,730,1,9,2.01,46,Intermediate,54,0
L055,Low,Textual,22,C029,Organic Chemistry,4,Text,1440,100,2,1,0.17,71,Advanced,64,0
L055,Low,Textual,22,C031,Organic Chemistry,4,Quiz,1200,1246,2,4,1.44,75,Advanced,73,1
L055,Low,Textual,22,C047,Kinetics,5,Video,840,780,3,12,2.13,8,Beginner,11,0
L055,Low,Textual,22,C003,Thermodynamics,2,Video,1320,1158,1,12,2.08,95,Advanced,88,1
L055,Low,Textual,22,C026,Thermodynamics,4,Simulation,1260,779,1,10,1.62,23,Beginner,16,0
L055,Low,Textual,22,C033,Organic Chemistry,1,Simulation,1320,1584,3,4,1.6,89,Advanced,95,1
L055,Low,Textual,22,C037,Kinetics,4,Text,1200,836,1,7,1.4,13,Beginner,9,0
L055,Low,Textual,22,C038,Electrochemistry,1,Simulation,300,288,1,5,1.46,16,Beginner,16,0
L055,Low,Textual,22,C019,Acids & Bases,1,Text,1080,1883,1,7,2.44,55,Intermediate,53,0
L055,Low,Textual,22,C037,Thermodynamics,2,Text,1080,1358,1,7,1.96,17,Beginner,19,0
L055,Low,Textual,22,C005,Atomic Structure,1,Video,1260,1499,1,4,1.59,73,Advanced,74,1
L055,Low,Textual,22,C045,Electrochemistry,5,Text,900,1545,3,10,2.72,60,Intermediate,54,1
L056,Low,Mixed,35,C020,Thermodynamics,3,Simulation,1200,461,1,5,0.88,49,Intermediate,49,0
L056,Low,Mixed,35,C045,Equilibrium,4,Video,1200,1466,1,9,2.12,5,Beginner,-4,0
L056,Low,Mixed,35,C036,Atomic Structure,1,Text,360,384,2,3,1.37,83,Advanced,88,1
L056,Low,Mixed,35,C012,Atomic Structure,1,Quiz,300,247,1,6,1.42,44,Intermediate,53,0
L056,Low,Mixed,35,C008,Atomic Structure,5,Text,1080,766,3,10,1.71,30,Beginner,31,0
L056,Low,Mixed,35,C006,Atomic Structure,1,Quiz,1080,1261,2,8,1.97,62,Intermediate,53,1
L056,Low,Mixed,35,C035,Equilibrium,2,Quiz,1080,1379,3,8,2.08,19,Beginner,20,0
L056,Low,Mixed,35,C004,Organic Chemistry,3,Simulation,420,287,3,11,1.78,30,Beginner,24,0
L056,Low,Mixed,35,C037,Thermodynamics,4,Video,1380,1186,1,5,1.36,78,Advanced,71,1
L056,Low,Mixed,35,C012,Electrochemistry,3,Video,960,741,2,4,1.17,14,Beginner,5,0
L056,Low,Mixed,35,C003,Organic Chemistry,4,Text,1320,506,2,11,1.48,7,Beginner,7,0
L056,Low,Mixed,35,C026,Acids & Bases,5,Quiz,1320,2251,3,14,3.11,49,Intermediate,46,0
L056,Low,Mixed,35,C010,Equilibrium,2,Text,420,297,3,14,2.11,55,Intermediate,55,0
L056,Low,Mixed,35,C029,Kinetics,1,Video,840,969,3,3,1.45,47,Intermediate,38,0
L056,Low,Mixed,35,C049,Electrochemistry,4,Simulation,1320,1537,2,8,1.96,8,Beginner,0,0
L056,Low,Mixed,35,C003,Electrochemistry,3,Quiz,540,592,1,10,2.1,17,Beginner,27,0
L056,Low,Mixed,35,C004,Thermodynamics,3,Video,1260,2423,3,12,3.12,99,Advanced,98,1
L056,Low,Mixed,35,C014,Electrochemistry,5,Simulation,360,506,2,7,2.11,28,Beginner,22,0
L056,Low,Mixed,35,C008,Equilibrium,4,Video,1080,859,2,11,1.9,81,Advanced,87,1
L056,Low,Mixed,35,C034,Electrochemistry,2,Text,720,929,3,11,2.39,85,Advanced,95,1
L057,Medium,Mixed,37,C015,Electrochemistry,4,Video,960,737,2,11,1.87,85,Advanced,86,1
L057,Medium,Mixed,37,C006,Acids & Bases,3,Video,1440,2135,1,10,2.48,27,Beginner,20,0
L057,Medium,Mixed,37,C033,Acids & Bases,2,Simulation,720,490,3,4,1.08,4,Beginner,14,0
L057,Medium,Mixed,37,C013,Atomic Structure,1,Simulation,360,358,2,8,1.79,62,Intermediate,58,1
L057,Medium,Mixed,37,C020,Kinetics,2,Quiz,540,644,3,14,2.59,91,Advanced,88,1
L057,Medium,Mixed,37,C036,Thermodynamics,5,Simulation,1320,1687,2,4,1.68,81,Advanced,80,1
L057,Medium,Mixed,37,C016,Atomic Structure,1,Video,660,624,3,10,1.95,19,Beginner,11,0
L057,Medium,Mixed,37,C050,Thermodynamics,4,Video,900,899,3,7,1.7,6,Beginner,10,0
L057,Medium,Mixed,37,C020,Electrochemistry,2,Quiz,840,840,3,2,1.2,40,Intermediate,35,0
L057,Medium,Mixed,37,C045,Kinetics,5,Video,840,1285,1,4,1.93,77,Advanced,76,1
L057,Medium,Mixed,37,C009,Electrochemistry,1,Video,1380,1246,3,8,1.7,73,Advanced,80,1
L057,Medium,Mixed,37,C025,Kinetics,3,Text,1380,1626,3,12,2.38,84,Advanced,80,1
L057,Medium,Mixed,37,C044,Acids & Bases,1,Simulation,1200,1201,2,6,1.6,39,Beginner,38,0
L057,Medium,Mixed,37,C001,Atomic Structure,5,Text,360,492,1,2,1.57,92,Advanced,102,1
L057,Medium,Mixed,37,C044,Atomic Structure,2,Quiz,360,511,2,12,2.62,18,Beginner,28,0
L057,Medium,Mixed,37,C036,Kinetics,3,Simulation,1440,2129,1,14,2.88,39,Beginner,45,0
L057,Medium,Mixed,37,C037,Electrochemistry,1,Quiz,720,708,3,3,1.28,70,Advanced,66,1
L057,Medium,Mixed,37,C033,Organic Chemistry,5,Text,1440,1657,2,9,2.05,66,Intermediate,63,1
L057,Medium,Mixed,37,C034,Kinetics,2,Text,1080,1095,2,6,1.61,7,Beginner,13,0
L057,Medium,Mixed,37,C023,Organic Chemistry,3,Video,720,682,2,12,2.15,16,Beginner,26,0
L058,Medium,Textual,66,C027,Atomic Structure,4,Video,1200,800,1,13,1.97,76,Advanced,82,1
L058,Medium,Textual,66,C040,Thermodynamics,2,Quiz,600,367,3,9,1.51,12,Beginner,22,0
L058,Medium,Textual,66,C032,Thermodynamics,4,Quiz,1140,1100,2,9,1.86,48,Intermediate,42,0
L058,Medium,Textual,66,C017,Kinetics,1,Simulation,900,1053,2,6,1.77,35,Beginner,39,0
L058,Medium,Textual,66,C043,Acids & Bases,5,Text,1080,850,2,4,1.19,29,Beginner,28,0
L058,Medium,Textual,66,C010,Acids & Bases,3,Simulation,1020,1179,3,6,1.76,86,Advanced,93,1
L058,Medium,Textual,66,C043,Atomic Structure,4,Quiz,1200,1113,1,10,1.93,92,Advanced,96,1
L058,Medium,Textual,66,C031,Equilibrium,4,Quiz,660,863,3,7,2.01,61,Intermediate,56,1
L058,Medium,Textual,66,C033,Acids & Bases,2,Text,720,500,1,8,1.49,43,Intermediate,37,0
L058,Medium,Textual,66,C048,Organic Chemistry,2,Video,1020,818,3,13,2.1,27,Beginner,23,0
L058,Medium,Textual,66,C021,Thermodynamics,1,Simulation,1440,1528,3,8,1.86,95,Advanced,90,1
L058,Medium,Textual,66,C047,Acids & Bases,3,Quiz,1020,1246,3,5,1.72,30,Beginner,36,0
L058,Medium,Textual,66,C012,Equilibrium,2,Quiz,900,1181,3,7,2.01,70,Advanced,75,1
L058,Medium,Textual,66,C028,Kinetics,3,Simulation,1020,1436,3,5,1.91,85,Advanced,88,1
L058,Medium,Textual,66,C019,Thermodynamics,1,Video,1440,1797,2,12,2.45,26,Beginner,21,0
L058,Medium,Textual,66,C047,Electrochemistry,4,Text,840,1109,1,1,1.42,63,Intermediate,56,1
L058,Medium,Textual,66,C022,Organic Chemistry,4,Video,1200,762,1,13,1.94,99,Advanced,98,1
L058,Medium,Textual,66,C049,Equilibrium,4,Text,960,636,3,1,0.76,78,Advanced,80,0
L058,Medium,Textual,66,C004,Electrochemistry,2,Quiz,1200,1467,2,6,1.82,42,Intermediate,33,0
L058,Medium,Textual,66,C049,Electrochemistry,3,Simulation,360,337,2,8,1.74,53,Intermediate,59,0
L059,High,Visual,37,C023,Thermodynamics,1,Simulation,1440,1526,1,12,2.26,91,Advanced,96,1
L059,High,Visual,37,C014,Acids & Bases,3,Video,1440,1483,1,7,1.73,8,Beginner,3,0
L059,High,Visual,37,C030,Organic Chemistry,3,Text,1440,1477,2,2,1.23,74,Advanced,77,1
L059,High,Visual,37,C018,Organic Chemistry,1,Text,960,837,2,2,1.07,70,Advanced,64,1
L059,High,Visual,37,C028,Kinetics,1,Video,420,512,1,12,2.42,29,Beginner,23,0
L059,High,Visual,37,C027,Electrochemistry,3,Quiz,840,569,3,4,1.08,17,Beginner,15,0
L059,High,Visual,37,C014,Thermodynamics,4,Text,1260,1526,2,11,2.31,69,Intermediate,71,1
L059,High,Visual,37,C016,Electrochemistry,2,Text,480,651,1,1,1.46,53,Intermediate,52,0
L059,High,Visual,37,C006,Atomic Structure,5,Text,720,616,3,3,1.16,46,Intermediate,51,0
L059,High,Visual,37,C005,Atomic Structure,2,Text,1440,2537,3,7,2.46,48,Intermediate,42,0
L059,High,Visual,37,C015,Equilibrium,4,Text,1020,795,1,1,0.88,35,Beginner,41,0
L059,High,Visual,37,C015,Thermodynamics,4,Video,660,331,3,10,1.5,80,Advanced,84,1
L059,High,Visual,37,C040,Atomic Structure,1,Quiz,660,605,3,4,1.32,99,Advanced,97,1
L059,High,Visual,37,C012,Acids & Bases,3,Simulation,840,836,1,7,1.7,87,Advanced,82,1
L059,High,Visual,37,C016,Organic Chemistry,1,Simulation,960,1065,3,2,1.31,14,Beginner,14,0
L059,High,Visual,37,C022,Organic Chemistry,2,Video,660,856,3,13,2.6,65,Intermediate,60,1
L059,High,Visual,37,C017,Acids & Bases,5,Quiz,540,471,1,5,1.37,65,Intermediate,67,1
L059,High,Visual,37,C041,Acids & Bases,3,Text,600,790,1,10,2.32,70,Advanced,74,1
L059,High,Visual,37,C014,Thermodynamics,3,Quiz,600,469,2,3,1.08,67,Intermediate,72,1
L059,High,Visual,37,C019,Kinetics,1,Simulation,540,539,1,12,2.2,29,Beginner,33,0
L060,High,Mixed,28,C007,Equilibrium,1,Text,300,312,2,10,2.04,91,Advanced,91,1
L060,High,Mixed,28,C027,Equilibrium,1,Simulation,300,562,1,5,2.37,83,Advanced,93,1
L060,High,Mixed,28,C042,Kinetics,4,Simulation,420,520,3,1,1.34,54,Intermediate,51,0
L060,High,Mixed,28,C046,Equilibrium,5,Simulation,480,620,1,10,2.29,52,Intermediate,46,0
L060,High,Mixed,28,C042,Electrochemistry,5,Simulation,360,235,2,4,1.05,20,Beginner,18,0
L060,High,Mixed,28,C019,Electrochemistry,5,Text,660,710,1,14,2.48,55,Intermediate,62,0
L060,High,Mixed,28,C007,Equilibrium,1,Text,1080,1229,1,12,2.34,7,Beginner,15,0
L060,High,Mixed,28,C040,Atomic Structure,1,Video,1380,1473,1,2,1.27,78,Advanced,79,1
L060,High,Mixed,28,C042,Electrochemistry,2,Simulation,1080,1488,1,10,2.38,76,Advanced,73,1
L060,High,Mixed,28,C043,Kinetics,3,Video,1140,824,3,1,0.82,93,Advanced,101,0
L060,High,Mixed,28,C045,Atomic Structure,4,Quiz,960,1003,1,5,1.54,56,Intermediate,47,0
L060,High,Mixed,28,C037,Organic Chemistry,3,Text,360,443,2,10,2.23,69,Intermediate,76,1
L060,High,Mixed,28,C020,Atomic Structure,4,Quiz,900,739,1,6,1.42,49,Intermediate,51,0
L060,High,Mixed,28,C030,Kinetics,1,Video,1140,1188,2,8,1.84,50,Intermediate,45,0
L060,High,Mixed,28,C024,Organic Chemistry,5,Text,600,1128,2,4,2.28,57,Intermediate,56,0
L060,High,Mixed,28,C030,Equilibrium,3,Simulation,960,650,2,2,0.88,38,Beginner,42,0
L060,High,Mixed,28,C044,Electrochemistry,3,Simulation,480,537,2,9,2.02,57,Intermediate,59,0
L060,High,Mixed,28,C005,Equilibrium,5,Quiz,780,576,2,12,1.94,1,Beginner,6,0
L060,High,Mixed,28,C036,Atomic Structure,3,Simulation,900,1162,3,11,2.39,14,Beginner,12,0
L060,High,Mixed,28,C012,Kinetics,4,Text,840,836,2,9,1.9,49,Intermediate,42,0
L061,Medium,Visual,26,C025,Organic Chemistry,2,Simulation,1320,937,2,11,1.81,25,Beginner,29,0
L061,Medium,Visual,26,C027,Organic Chemistry,2,Simulation,540,452,3,1,0.94,33,Beginner,43,0
L061,Medium,Visual,26,C015,Electrochemistry,3,Quiz,360,496,1,8,2.18,67,Intermediate,66,1
L061,Medium,Visual,26,C005,Thermodynamics,4,Simulation,1320,1130,1,14,2.26,96,Advanced,93,1
L061,Medium,Visual,26,C040,Equilibrium,4,Simulation,540,854,1,8,2.38,53,Intermediate,62,0
L061,Medium,Visual,26,C020,Thermodynamics,1,Simulation,1260,1746,3,3,1.69,34,Beginner,34,0
L061,Medium,Visual,26,C039,Kinetics,5,Quiz,540,150,2,12,1.48,28,Beginner,28,0
L061,Medium,Visual,26,C001,Kinetics,3,Quiz,1440,1750,2,11,2.32,13,Beginner,12,0
L061,Medium,Visual,26,C008,Electrochemistry,2,Video,840,1047,1,10,2.25,1,Beginner,-5,0
L061,Medium,Visual,26,C030,Acids & Bases,4,Text,780,1066,2,2,1.57,48,Intermediate,58,0
L061,Medium,Visual,26,C010,Electrochemistry,1,Text,1440,2309,1,4,2.0,8,Beginner,10,0
L061,Medium,Visual,26,C020,Kinetics,2,Text,960,1121,2,11,2.27,38,Beginner,40,0
L061,Medium,Visual,26,C018,Atomic Structure,3,Simulation,1200,659,1,1,0.65,36,Beginner,40,0
L061,Medium,Visual,26,C028,Equilibrium,3,Video,540,483,1,1,0.99,63,Intermediate,66,0
L061,Medium,Visual,26,C028,Kinetics,5,Quiz,300,292,2,11,2.07,73,Advanced,80,1
L061,Medium,Visual,26,C026,Organic Chemistry,5,Simulation,480,645,1,9,2.24,76,Advanced,69,1
L061,Medium,Visual,26,C004,Acids & Bases,5,Video,360,404,1,12,2.32,34,Beginner,38,0
L061,Medium,Visual,26,C010,Thermodynamics,5,Simulation,840,700,1,10,1.83,84,Advanced,86,1
L061,Medium,Visual,26,C015,Organic Chemistry,4,Quiz,1140,1302,1,7,1.84,70,Advanced,69,1
L061,Medium,Visual,26,C047,Thermodynamics,1,Video,780,371,2,7,1.18,33,Beginner,35,0
L062,High,Visual,79,C046,Acids & Bases,5,Simulation,1260,1871,1,2,1.68,40,Intermediate,37,0
L062,High,Visual,79,C035,Equilibrium,4,Text,480,704,1,8,2.27,25,Beginner,32,0
L062,High,Visual,79,C024,Acids & Bases,5,Text,480,328,3,8,1.48,41,Intermediate,47,0
L062,High,Visual,79,C034,Atomic Structure,5,Text,1320,1489,2,10,2.13,38,Beginner,31,0
L062,High,Visual,79,C008,Kinetics,1,Text,660,1088,1,4,2.05,9,Beginner,11,0
L062,High,Visual,79,C014,Equilibrium,2,Text,1080,1450,1,2,1.54,60,Intermediate,61,1
L062,High,Visual,79,C008,Thermodynamics,4,Video,300,328,3,1,1.19,27,Beginner,22,0
L062,High,Visual,79,C019,Kinetics,5,Simulation,900,720,1,1,0.9,97,Advanced,95,0
L062,High,Visual,79,C014,Electrochemistry,3,Video,840,984,3,1,1.27,72,Advanced,73,1
L062,High,Visual,79,C019,Organic Chemistry,5,Video,1020,350,3,2,0.54,68,Intermediate,73,0
L062,High,Visual,79,C005,Organic Chemistry,1,Video,900,869,1,1,1.07,3,Beginner,10,0
L062,High,Visual,79,C004,Organic Chemistry,2,Simulation,420,601,1,6,2.03,86,Advanced,85,1
L062,High,Visual,79,C030,Acids & Bases,2,Simulation,360,425,2,10,2.18,15,Beginner,14,0
L062,High,Visual,79,C023,Atomic Structure,1,Text,720,599,2,13,2.13,14,Beginner,13,0
L062,High,Visual,79,C005,Atomic Structure,2,Text,1080,664,2,11,1.71,10,Beginner,10,0
L062,High,Visual,79,C019,Thermodynamics,4,Video,1440,750,1,2,0.72,56,Intermediate,49,0
L062,High,Visual,79,C036,Organic Chemistry,2,Quiz,360,321,1,13,2.19,69,Intermediate,66,1
L062,High,Visual,79,C045,Thermodynamics,4,Text,1140,695,3,1,0.71,18,Beginner,10,0
L062,High,Visual,79,C022,Organic Chemistry,1,Text,600,796,2,9,2.23,74,Advanced,78,1
L062,High,Visual,79,C028,Electrochemistry,2,Video,1380,768,3,10,1.56,41,Intermediate,43,0
L063,High,Textual,55,C029,Atomic Structure,5,Quiz,360,269,1,3,1.05,40,Intermediate,38,0
L063,High,Textual,55,C029,Electrochemistry,5,Simulation,360,309,3,9,1.76,65,Intermediate,70,1
L063,High,Textual,55,C022,Organic Chemistry,2,Quiz,540,425,3,4,1.19,98,Advanced,99,1
L063,High,Textual,55,C032,Organic Chemistry,3,Simulation,1080,1288,2,12,2.39,44,Intermediate,38,0
L063,High,Textual,55,C015,Acids & Bases,3,Video,360,375,1,2,1.24,19,Beginner,15,0
L063,High,Textual,55,C019,Thermodynamics,2,Simulation,1260,2065,2,10,2.64,41,Intermediate,34,0
L063,High,Textual,55,C022,Equilibrium,1,Simulation,1380,1525,3,3,1.41,85,Advanced,79,1
L063,High,Textual,55,C038,Thermodynamics,4,Quiz,1260,1630,2,3,1.59,8,Beginner,7,0
L063,High,Textual,55,C019,Atomic Structure,5,Text,900,956,2,11,2.16,51,Intermediate,54,0
L063,High,Textual,55,C001,Organic Chemistry,4,Simulation,960,1132,2,14,2.58,43,Intermediate,38,0
L063,High,Textual,55,C041,Kinetics,3,Simulation,1440,2303,1,13,2.9,72,Advanced,79,1
L063,High,Textual,55,C050,Organic Chemistry,4,Simulation,780,1046,1,10,2.34,76,Advanced,80,1
L063,High,Textual,55,C039,Organic Chemistry,4,Text,1380,1347,1,10,1.98,27,Beginner,36,0
L063,High,Textual,55,C029,Electrochemistry,2,Text,1020,822,2,9,1.71,96,Advanced,93,1
L063,High,Textual,55,C007,Kinetics,5,Text,1200,1230,1,8,1.82,29,Beginner,27,0
L063,High,Textual,55,C044,Acids & Bases,3,Quiz,1140,939,2,1,0.92,95,Advanced,95,0
L063,High,Textual,55,C042,Kinetics,4,Text,420,545,2,11,2.4,48,Intermediate,48,0
L063,High,Textual,55,C011,Equilibrium,1,Video,1380,1345,2,1,1.07,29,Beginner,28,0
L063,High,Textual,55,C022,Kinetics,2,Simulation,1080,776,2,14,2.12,63,Intermediate,68,1
L063,High,Textual,55,C034,Equilibrium,1,Video,960,900,3,13,2.24,94,Advanced,85,1
L064,High,Mixed,73,C022,Organic Chemistry,1,Simulation,1380,1448,1,14,2.45,72,Advanced,81,1
L064,High,Mixed,73,C012,Atomic Structure,1,Simulation,540,316,3,13,1.89,88,Advanced,91,1
L064,High,Mixed,73,C001,Atomic Structure,5,Video,1440,1197,3,6,1.43,53,Intermediate,50,0
L064,High,Mixed,73,C004,Thermodynamics,4,Text,1320,1763,3,9,2.24,81,Advanced,89,1
L064,High,Mixed,73,C019,Equilibrium,2,Quiz,1260,1053,1,11,1.94,74,Advanced,68,1
L064,High,Mixed,73,C020,Kinetics,5,Text,660,791,3,9,2.1,92,Advanced,88,1
L064,High,Mixed,73,C012,Thermodynamics,3,Text,1140,911,2,9,1.7,38,Beginner,47,0
L064,High,Mixed,73,C010,Kinetics,3,Text,1200,918,1,13,2.06,27,Beginner,19,0
L064,High,Mixed,73,C036,Organic Chemistry,4,Quiz,1260,1757,3,3,1.69,8,Beginner,6,0
L064,High,Mixed,73,C019,Electrochemistry,5,Simulation,1140,1211,3,12,2.26,67,Intermediate,77,1
L064,High,Mixed,73,C036,Electrochemistry,4,Video,1380,869,2,9,1.53,74,Advanced,73,1
L064,High,Mixed,73,C028,Acids & Bases,2,Simulation,960,1234,1,4,1.69,24,Beginner,23,0
L064,High,Mixed,73,C047,Equilibrium,5,Quiz,900,637,2,9,1.61,98,Advanced,89,1
L064,High,Mixed,73,C005,Kinetics,1,Simulation,1080,1211,1,1,1.22,24,Beginner,27,0
L064,High,Mixed,73,C006,Atomic Structure,5,Video,540,489,1,6,1.51,93,Advanced,86,1
L064,High,Mixed,73,C040,Kinetics,1,Video,360,155,2,14,1.83,0,Beginner,-5,0
L064,High,Mixed,73,C047,Equilibrium,2,Video,1140,1511,3,7,2.03,14,Beginner,6,0
L064,High,Mixed,73,C038,Equilibrium,2,Video,360,434,3,10,2.21,98,Advanced,92,1
L064,High,Mixed,73,C042,Thermodynamics,4,Quiz,480,454,3,13,2.25,65,Intermediate,57,1
L064,High,Mixed,73,C047,Acids & Bases,5,Text,900,906,3,6,1.61,14,Beginner,15,0
L065,Medium,Visual,60,C018,Organic Chemistry,3,Text,780,832,1,12,2.27,9,Beginner,15,0
L065,Medium,Visual,60,C041,Kinetics,5,Quiz,1320,1518,3,6,1.75,69,Intermediate,72,1
L065,Medium,Visual,60,C002,Kinetics,4,Quiz,1080,1116,3,7,1.73,57,Intermediate,59,0
L065,Medium,Visual,60,C017,Thermodynamics,2,Video,840,955,1,7,1.84,27,Beginner,33,0
L065,Medium,Visual,60,C019,Kinetics,3,Video,1320,974,1,8,1.54,75,Advanced,82,1
L065,Medium,Visual,60,C034,Atomic Structure,1,Video,660,755,2,13,2.44,91,Advanced,89,1
L065,Medium,Visual,60,C006,Thermodynamics,5,Text,720,944,2,10,2.31,93,Advanced,103,1
L065,Medium,Visual,60,C021,Equilibrium,1,Video,1320,1356,3,2,1.23,70,Advanced,63,1
L065,Medium,Visual,60,C048,Kinetics,2,Video,720,516,2,10,1.72,56,Intermediate,54,0
L065,Medium,Visual,60,C034,Equilibrium,1,Quiz,660,754,1,13,2.44,57,Intermediate,65,0
L065,Medium,Visual,60,C018,Electrochemistry,3,Quiz,300,528,2,9,2.66,34,Beginner,30,0
L065,Medium,Visual,60,C025,Atomic Structure,5,Text,300,209,3,1,0.8,27,Beginner,36,0
L065,Medium,Visual,60,C028,Acids & Bases,3,Text,900,1209,1,5,1.84,83,Advanced,92,1
L065,Medium,Visual,60,C013,Electrochemistry,2,Video,1320,963,1,7,1.43,50,Intermediate,52,0
L065,Medium,Visual,60,C042,Kinetics,3,Text,600,453,1,13,2.06,42,Intermediate,41,0
L065,Medium,Visual,60,C047,Equilibrium,3,Quiz,1380,1766,1,11,2.38,82,Advanced,80,1
L065,Medium,Visual,60,C003,Thermodynamics,4,Text,1080,851,2,13,2.09,16,Beginner,23,0
L065,Medium,Visual,60,C022,Kinetics,4,Quiz,1020,1221,1,11,2.3,92,Advanced,99,1
